"SynonymID","SpeciesID","SynSCAMITID","SynonymGenus","SynonymSpecies","SynonymDescriber","DateSynonymAdded","Comments","SpeciesListSortID","chkSynGenRed","chkSynSpRed","chkSynAuth"
203163.00,877.00,3165.00,"Golfingia","margaritaceum californiensis","Fisher 1952",,,149950,0,0,0
203164.00,877.00,3166.00,"Phascolosoma","glossipapillosum","Satô 1934",,,149950,0,0,0
203165.00,877.00,3167.00,"Phascolosoma","japonicum","Ikeda 1904",,,149950,0,0,0
203166.00,877.00,3168.00,"Phascolosoma","noto","Satô 1934",,,149950,0,0,0
203167.00,877.00,3169.00,"Phascolosoma","okinoseanum","Ikeda 1904",,,149950,0,0,0
203168.00,877.00,3170.00,"Phascolosoma","signum","Satô 1934",,,149950,0,0,0
203169.00,877.00,3171.00,"Phascolosoma","soyo","Satô 1934",,,149950,0,0,0
203172.00,879.00,3174.00,"Phascolosoma","diaphanes","Gerould 1913",,,150150,0,0,0
203173.00,879.00,3175.00,"Golfingia","minuta","of Stephen & Edmonds 1972",,,150150,0,0,0
203174.00,879.00,3176.00,"Phascolosoma","minutum","of Théel 1911 not (Kieferstein 1862)",,,150150,0,0,0
203176.00,880.00,3178.00,"Sipunculus","eremita","M. Sars 1851",,,150200,0,0,0
203177.00,880.00,3179.00,"Golfingia","elachea","Fisher 1952",,,150200,0,0,0
203178.00,880.00,3180.00,"Golfingia","eremita californica","Fisher 1952",,,150200,0,0,0
203179.00,880.00,3181.00,"Phascolosoma","digitatum","Théel 1875",,,150200,0,0,0
203180.00,880.00,3182.00,"Sipunculus","boreale","of Keferstein 1865",,,150200,0,0,0
203181.00,880.00,3183.00,"Sipunculus (Phascolosoma)","borealis","Quatrefages 1865",,,150200,0,0,0
203183.00,881.00,3185.00,"Phascolosoma","nigrum","Ikeda 1904",,,150350,0,0,0
203184.00,881.00,3186.00,"Golfingia","catharinae","(Grube 1868)",,,150350,0,0,0
203185.00,881.00,3187.00,"Golfingia","hozawai","Stephen & Edmonds 1972",,,150350,0,0,0
203186.00,881.00,3188.00,"Golfingia","macginitiei","Fisher 1952",,,150350,0,0,0
203187.00,881.00,3189.00,"Golfingia","nigra","of Stephen & Edmonds 1972",,,150350,0,0,0
203188.00,881.00,3190.00,"Golfingia","procera","of authors NEP not (Möbius 1875)",,,150350,0,0,0
203189.00,881.00,3191.00,"Golfingia","pugettensis","Stephen & Edmonds 1972",,,150350,0,0,0
203190.00,881.00,3192.00,"Phascolosoma","hozawai","Satô 1937",,,150350,0,0,0
203191.00,881.00,3193.00,"Phascolosoma","hyugensis","Satô 1934",,,150350,0,0,0
203192.00,881.00,3194.00,"Phascolosoma","onagawa","Satô 1937",,,150350,0,0,0
203193.00,881.00,3195.00,"Phascolosoma","pavlenkoi","Ostroumov 1909",,,150350,0,0,0
203194.00,881.00,3196.00,"Phascolosoma","zenibakense","Ikeda 1924",,,150350,0,0,0
203197.00,882.00,3199.00,"Onchnesoma","sp A","SCAMIT 1985 §",,,150550,0,0,0
203200.00,883.00,3202.00,"Dendrostomum","lissum","Fisher 1952",,,150750,1,1,1
203201.00,883.00,3203.00,"Dendrostomum","perimeces","Fisher 1928",,,150750,1,1,1
203202.00,883.00,3204.00,"Dendrostomum","schmitti","Fisher 1952",,,150750,1,1,1
203203.00,883.00,3205.00,"Dendrostomum","zostericola","Chamberlin 1920",,,150750,1,1,1
203204.00,883.00,3206.00,"Themiste","lissa","(Fisher 1952)",,,150750,1,1,1
203205.00,883.00,3207.00,"Themiste","perimeces","(Fisher 1928)",,,150750,1,1,1
203206.00,883.00,3208.00,"Themiste","zostericola","(Chamberlin 1920)",,,150750,1,1,1
203211.00,884.00,3213.00,"Phascolosoma","misakianum","Ikeda 1904",,,151150,0,0,0
203212.00,884.00,3214.00,"Apionsoma","misakiana","of E. Cutler, N. Cutler & Nishikawa 1984",,,151150,0,0,0
203213.00,884.00,3215.00,"Golfingia","hespera","of Fisher 1952",,,151150,0,0,0
203214.00,884.00,3216.00,"Golfingia (Mitosiphon)","misakiana","of Stephen & Edmonds 1972",,,151150,0,0,0
203215.00,884.00,3217.00,"Golfingia (Phascolana)","longirostris","Wesenberg-Lund 1959",,,151150,0,0,0
203216.00,884.00,3218.00,"Golfingia (Phascolana)","tenuissima","Wesenberg-Lund 1959",,,151150,0,0,0
203217.00,884.00,3219.00,"Phascolosoma","hespera","Chamberlin 1920",,,151150,0,0,0
203220.00,886.00,3222.00,"Phascolosoma (Rueppellisoma)","golikovi","Murina 1975",,,151350,1,1,1
203221.00,886.00,3223.00,"Phascolosoma","japonicum","Grube 1877",,,151350,1,1,1
203222.00,886.00,3224.00,"Phymosoma","lordi","Baird 1868;",,,151350,1,1,1
203223.00,886.00,3225.00,"Physcosoma","formosense","Satô 1939",,,151350,1,1,1
203224.00,886.00,3226.00,"Physcosoma","glaucum","Satô 1930",,,151350,1,1,1
203225.00,886.00,3227.00,"Physcosoma","yezoense","Ikeda 1924",,,151350,1,1,1
203247.00,893.00,3354.00,"Haploscoloplos","panamensis","Monro 1933",,,158700,0,0,0
203248.00,893.00,3355.00,"Haploscoloplos","alaskensis","Hartman 1948",,,158700,0,0,0
203250.00,894.00,3357.00,"Scoloplos (Scoloplos)","pugettensis","Pettibone 1957",,,158750,0,0,0
203251.00,894.00,3358.00,"Scoloplos","elongata","Johnson 1901",,,158750,0,0,0
203252.00,894.00,3359.00,"Haploscoloplos","elongata","of Hartman 1944",,,158750,0,0,0
203253.00,894.00,3360.00,"Haploscoloplos","elongatus","of Hartman 1957",,,158750,0,0,0
203254.00,894.00,3361.00,"Leitoscoloplos","elongata","of Day 1977",,,158750,0,0,0
203257.00,896.00,3364.00,"Anthostoma","dendriticum","Kinberg 1867",,,158900,0,0,0
203258.00,896.00,3365.00,"Naineris","laevigata","of Berkeley & Berkeley 1952 not (Grube 1855)",,,158900,0,0,0
203259.00,896.00,3366.00,"Naineris","longa","Moore 1909",,,158900,0,0,0
203260.00,896.00,3367.00,"Naineris","nannobranchia","Chamberlin 1919",,,158900,0,0,0
203261.00,896.00,3368.00,"Naineris","robusta","Moore 1909",,,158900,0,0,0
203264.00,898.00,3371.00,"Nais","quadricuspidata","Fabricius 1780",,,159000,1,1,1
203266.00,899.00,3373.00,"Naineris","berkeleyorum","Pettibone 1957",,,159050,0,0,0
203268.00,900.00,3375.00,"Aricia","johnsoni","Moore 1909",,,159150,0,0,0
203270.00,901.00,3377.00,"Aricia","michaelseni","Ehlers 1897 ",,,159250,0,0,0
203272.00,902.00,3379.00,"Aricia","nuda","Moore 1911",,,159300,0,0,0
203278.00,906.00,3385.00,"Acmira","catherinae","of authors SCB",,,159650,0,0,0
203279.00,906.00,3386.00,"Acmira","assimilis","of Lissner et al. 1986 in part not Tebble 1959",,,159650,0,0,0
203280.00,906.00,3387.00,"Acmira","sp A","of Lissner et al. 1986 §",,,159650,0,0,0
203281.00,906.00,3388.00,"Aricidea (Acesta)","catherinae","of Strelzov 1973",,,159650,0,0,0
203282.00,906.00,3389.00,"Aricidea","jefferysii","of Pettibone 1963 not McIntosh 1879",,,159650,0,0,0
203283.00,906.00,3390.00,"Aricidea","lopezi","of Hartman 1963 not Berkeley & Berkeley 1956",,,159650,0,0,0
203284.00,906.00,3391.00,"Aricidea","zelenzovi","Strelzov 1968",,,159650,0,0,0
203286.00,907.00,3393.00,"Acmira","cerrutii","of authors SCB",,,159700,0,0,0
203287.00,907.00,3394.00,"Aricidea (Acesta)","cerrutti","of Strelzov 1973",,,159700,0,0,0
203289.00,908.00,3396.00,"Acmira","horikoshii","of authors SCB",,,159750,0,0,0
203291.00,909.00,3398.00,"Acmira","lopezi","of authors SCB",,,159800,0,0,0
203292.00,909.00,3399.00,"Aricidea","fauveli","Hartman 1957",,,159800,0,0,0
203293.00,909.00,3400.00,"Aricidea","fragilis","of Fauvel 1936 not Webster 1879",,,159800,0,0,0
203294.00,909.00,3401.00,"Aricidea (Acesta)","lopezi lopezi","of Strelzov 1973",,,159800,0,0,0
203295.00,909.00,3402.00,"Aricidea","suecica","of Buzhinskaya 1967 not Eliason 1920",,,159800,0,0,0
203297.00,910.00,3404.00,"Acmira","assimilis","of Lissner et al. 1986 in part not Tebble 1959",,,159850,0,0,0
203298.00,910.00,3405.00,"Acmira","sp B","of Steinhauer & Imamura 1990",,,159850,0,0,0
203299.00,910.00,3406.00,"Aedicira","sp A","of Lissner et al. 1986 §",,,159850,0,0,0
203300.00,910.00,3407.00,"Aricidea (Acesta)","finitima","Strelzov 1973",,,159850,0,0,0
203301.00,910.00,3408.00,"Aricidea","longobranchiata","of Day 1961 in part",,,159850,0,0,0
203302.00,910.00,3409.00,"Aricidea","lopezi rubra"," Hartman 1963",,,159850,0,0,0
203304.00,911.00,3411.00,"Acmira","simplex","of authors SCB",,,159900,0,0,0
203305.00,911.00,3412.00,"Aricidea (Acesta)","simplex","of Strelzov 1973",,,159900,0,0,0
203306.00,911.00,3413.00,"Aricidea","neosuecica","Hartman 1965",,,159900,0,0,0
203307.00,911.00,3414.00,"Aricidea","neosuecica japonica","Imajima 1973",,,159900,0,0,0
203308.00,911.00,3415.00,"Aricidea","suecica simplex","Day 1963",,,159900,0,0,0
203309.00,911.00,3416.00,"Aricidea","uschakovi","of Levenstein 1966 not Zachs 1925",,,159900,0,0,0
203311.00,912.00,3418.00,"Aricidea (Aricidea)","taylori","Pettibone 1965",,,159950,0,0,0
203312.00,912.00,3419.00,"Aricidea (Acesta)","taylori","of Strelsov 1973",,,159950,1,1,1
203315.00,914.00,3422.00,"Aedicira","pacifica","of Hartman 1969",,,160050,0,0,0
203317.00,915.00,3424.00,"Allia","antennata","of authors SCB",,,160100,0,0,0
203318.00,915.00,3425.00,"Aricidea (Allia)","quadrilobata","of Strelzov 1973 in part not Webster & Benedict 1887",,,160100,0,0,0
203319.00,915.00,3426.00,"Aricidea","antennata","of Hartman 1969",,,160100,0,0,0
203320.00,915.00,3427.00,"Aricidea","longicornuta","Berkeley & Berkeley 1950",,,160100,0,0,0
203321.00,915.00,3428.00,"Aricidea","uschakovi","of Annenkova 1937 not Zachs 1925",,,160100,0,0,0
203323.00,916.00,3430.00,"Aricidea","cf nolani","Lovell 1977 §",,,160150,0,0,0
203325.00,917.00,3432.00,"Allia","monicae","of authors SCB",,,160200,0,0,0
203326.00,917.00,3433.00,"Aricidea","uschakovi","of Hartman 1957 in part (?) not Zachs 1925",,,160200,0,0,0
203328.00,918.00,3435.00,"Allia","ramosa","of authors SCB not (Annenkova 1934)",,,160250,0,0,0
203329.00,918.00,3436.00,"Aricidea (Aricidea)","ramosa","of Banse & Hobson 1968 not Annenkova 1934",,,160250,0,0,0
203335.00,923.00,3442.00,"Aricidea (Cirrophorus)","aciculata","Hartman 1957",,,160550,0,0,0
203336.00,923.00,3443.00,"Aricidea (Cirrophorus)","branchiatus","of Hartman 1957",,,160550,0,0,0
203337.00,923.00,3444.00,"Aricidea","branchiatus","of Cerruti 1909",,,160550,0,0,0
203338.00,923.00,3445.00,"Cirrophorus","aciculatus","of Hartman 1969",,,160550,0,0,0
203340.00,924.00,3447.00,"Aricidea (Cirrophorus)","furcatus","Hartman 1957",,,160600,0,0,0
203341.00,924.00,3448.00,"Cirrophorus","cf lyriformis","of Laubier & Ramos 1974",,,160600,0,0,0
203343.00,925.00,3450.00,"Aonides","gracilis","Tauber 1879",,,160700,0,0,0
203344.00,925.00,3451.00,"Paraonis (Paraonis)","ivanovi","of Banse & Hobson 1968",,,160700,0,0,0
203345.00,925.00,3452.00,"Paraonis (Paraonides)","gracilis","of Monro 1930",,,160700,0,0,0
203346.00,925.00,3453.00,"Paraonis (Paraonis)","gracilis","of Cerruti 1909",,,160700,0,0,0
203347.00,925.00,3454.00,"Paraonis","filiformis","Hartman 1953",,,160700,0,0,0
203348.00,925.00,3455.00,"Paraonis","gracilis minuta","Hartmann-Schröder 1965",,,160700,0,0,0
203349.00,925.00,3456.00,"Tauberia","gracilis","of Strelzov 1973",,,160700,0,0,0
203351.00,926.00,3458.00,"Paraonis","multibranchiata","Hartman 1957",,,160750,0,0,0
203352.00,926.00,3459.00,"Tauberia","multibranchiata","of Strelzov 1973",,,160750,0,0,0
203354.00,927.00,3461.00,"Levinsenia","oculata","of authors NEP not (Hartman 1957)",,,160800,1,1,1
203357.00,929.00,3464.00,"Cirrophorus","lyra","of Stelzov 1973 in part not (Southern 1914)",,,160950,0,0,0
203358.00,929.00,3465.00,"Paraonis (Paraonides)","lyra","of Eliason 1920 not Southern 1914",,,160950,0,0,0
203360.00,930.00,3467.00,"Paraonis (Paraonides)","lyra","Southern 1914",,,161000,0,0,0
203361.00,930.00,3468.00,"Cirrophorus","lyra","of authors in part not of Strelzov 1973",,,161000,0,0,0
203363.00,931.00,3470.00,"Paraonis","spinifera","Hobson 1972",,,161050,0,0,0
203364.00,931.00,3471.00,"Paronella","spinifera","of Hobson & Banse 1981",,,161050,0,0,0
203367.00,933.00,3474.00,"Paraonis","platybranchia","Hartman 1961",,,161200,0,0,0
203373.00,935.00,4304.00,"Parthenope","serrata","Schmidt 1857",,,193500,0,0,0
203378.00,937.00,3283.00,"Cossura","rostrata","of Lissner et al. 1986 in part not Fauchald 1972",,,155050,0,0,0
203380.00,938.00,3285.00,"Cossura","lepida","Tamai 1986",,,155100,0,0,0
203389.00,942.00,4509.00,"Prionospio","pygmaeus","Hartman 1961",,,203150,0,0,0
203390.00,942.00,4510.00,"Prionospio","pygmaea","of Blake & Kudenov 1978",,,203150,0,0,0
203393.00,944.00,4513.00,"Boccardia","natrix","of Berkeley & Berkeley 1936 not Söderström 1920",,,203300,0,0,0
203395.00,945.00,4515.00,"Polydora","hamata","Webster 1879",,,203400,0,0,0
203396.00,945.00,4516.00,"Boccardia","uncata","E. Berkeley 1927",,,203400,0,0,0
