"SortID","SpeciesID","SCAMIT_ID","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Genus","Subgenus","species","Describer","red","bold","non_standard_italic","AuthorRed","SubgenusRed"
329250.00,2232.00,6142.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Thalassinidea","Callianassoidea","Upogebiidae","","Upogebia",,"lepta","Williams 1986",0,0,0,0,0
329300.00,2233.00,6144.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Thalassinidea","Callianassoidea","Upogebiidae","","Upogebia",,"macginitieorum","Williams 1986",0,0,0,0,0
329625.00,2234.00,6148.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Thalassinidea","Axioidea","Axiidae","","Calocarides",,"quinqueseriatus","(Rathbun 1902)",0,0,0,0,0
329675.00,2235.00,6152.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Thalassinidea","Axioidea","Axiidae","","Calocarides",,"spinulicauda","(Rathbun 1902)",0,0,0,0,0
329680.00,2236.00,6158.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Thalassinidea","Axioidea","Axiidae","","Calocarides",,"sp","Martin & Zimmerman 1997",1,0,1,1,0
330250.00,2237.00,6162.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Palinura","Eryonoidea","Polychelidae","","unidentified",,"sp",,1,0,1,0,0
330550.00,2238.00,6165.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Palinura","Palinuroidea","Palinuridae","","Panulirus",,"interruptus","Randall 1839",0,0,0,0,0
330950.00,2239.00,6169.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Isocheles",,"pilosus","(Holmes 1900)",0,0,0,0,0
331050.00,2240.00,6171.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Paguristes",,"bakeri","Holmes 1900",0,0,0,0,0
331100.00,2241.00,6172.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Paguristes",,"parvus","Holmes 1900",0,0,0,0,0
331150.00,2242.00,6173.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Paguristes",,"turgidus","(Stimpson 1857)",0,0,0,0,0
331200.00,2243.00,6176.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Paguristes",,"ulreyi","Schmitt 1921",0,0,0,0,0
331550.00,2244.00,6179.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Discorsopagurus",,"schmitti","(Stevens 1925)",1,0,0,1,0
331650.00,2245.00,6183.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Enallopaguropsis",,"guatemoci","(Glassell 1937)",0,0,0,0,0
331750.00,2246.00,6187.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Haigia",,"diegensis","(Scanland & Hopkins 1969)",0,0,0,0,0
331850.00,2247.00,6189.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Orthopagurus",,"minimus","(Holmes 1900)",0,0,0,0,0
331950.00,2248.00,6193.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"armatus","(Dana 1851)",0,0,0,0,0
332000.00,2249.00,6198.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"beringanus","(Benedict 1892)",1,0,0,1,0
332050.00,2250.00,6201.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"granosimanus","(Stimpson 1859)",0,0,0,0,0
332100.00,2251.00,6204.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"hartae","(McLaughlin & Jensen 1996)",1,0,0,1,0
332150.00,2252.00,6206.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"quaylei","Hart 1971",0,0,0,0,0
332200.00,2253.00,6207.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"redondoensis","Wicksten 1982",0,0,0,0,0
332250.00,2254.00,6209.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"retrorsimanus","Wicksten & McLaughlin 1998",0,0,0,0,0
332300.00,2255.00,6211.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"samuelis","(Stimpson 1857)",0,0,0,0,0
332350.00,2256.00,6214.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"spilocarpus","Haig 1977",0,0,0,0,0
332400.00,2257.00,6216.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"tanneri","(Benedict 1892)",1,0,0,1,0
332450.00,2258.00,6219.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,"sp 4","Hart 1982",0,0,1,0,0
333050.00,2259.00,6220.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Parapagurodes",,"laurentae","McLaughlin & Haig 1973",0,0,0,0,0
333100.00,2260.00,6221.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Parapagurodes",,"makarovi","McLaughlin & Haig 1973",0,0,0,0,0
333250.00,2261.00,6223.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Phimochirus",,"californiensis","(Benedict 1892)",0,0,0,0,0
333350.00,2262.00,6227.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pylopagurus",,"holmesi","Schmitt 1921",0,0,0,0,0
333550.00,2263.00,6230.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Parapaguridae","","Sympagurus",,"haigae","(de Saint Laurent 1972)",0,0,0,0,0
333850.00,2264.00,6234.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Galatheidae","","Janetogalathea",,"californiensis","(Benedict 1902)",1,0,0,1,0
333950.00,2265.00,6236.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Galatheidae","","Munida",,"hispida","Benedict 1902",0,0,0,0,0
334000.00,2266.00,6237.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Galatheidae","","Munida",,"quadrispina","Benedict 1902",0,0,0,0,0
334150.00,2267.00,6238.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Galatheidae","","Munidopsis",,"depressa","Faxon 1853",1,0,0,1,0
334250.00,2268.00,6239.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Galatheidae","","Pleuroncodes",,"planipes","Stimpson 1860",0,0,0,0,0
334450.00,2269.00,6241.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Pachycheles",,"holosericus","Schmitt 1921",1,0,0,1,0
334500.00,2270.00,6242.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Pachycheles",,"pubescens","Holmes 1900",0,0,0,0,0
334550.00,2271.00,6243.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Pachycheles",,"rudis","Stimpson 1859",1,0,0,1,0
334750.00,2272.00,6244.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Petrolisthes",,"cinctipes","(Randall 1839)",0,0,0,0,0
334800.00,2273.00,6248.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Petrolisthes",,"manimaculis","Glassell 1945",1,0,0,1,0
334950.00,2274.00,6249.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Polyonyx",,"quadriungulatus","Glassell 1935",0,0,0,0,0
335250.00,2275.00,6252.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Acantholithodes",,"hispidus","(Stimpson 1860)",1,0,0,1,0
335350.00,2276.00,6254.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Glyptolithodes",,"cristatipes","(Faxon 1893)",0,0,0,0,0
335450.00,2277.00,6256.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Lopholithodes",,"foraminatus","(Stimpson 1859)",0,0,0,0,0
335550.00,2278.00,6258.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Paralithodes",,"californiensis","(Benedict 1894)",0,0,0,0,0
335600.00,2279.00,6260.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Paralithodes",,"rathbuni","(Benedict 1894)",0,0,0,0,0
335950.00,2280.00,6264.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Hippoidea","Albuneidae","","Lepidopa",,"californica","Efford 1971",0,0,0,0,0
336150.00,2281.00,6267.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Hippoidea","Blepharipodidae","","Blepharipoda",,"occidentalis","Randall 1839",0,0,0,0,0
336350.00,2282.00,6269.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Hippoidea","Hippidae","","Emerita",,"analoga","(Stimpson 1857)",0,0,0,0,0
336750.00,2283.00,6274.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Dromioidea","Dromiidae","","Cryptodromiopsis",,"larraburei","(Rathbun 1910)",0,0,0,0,0
337050.00,2284.00,6279.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Homoloidea","Homolidae","","Moloha",,"faxoni","(Schmitt 1921)",0,0,0,0,0
337325.00,2285.00,6284.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cyclodorippoidea","Cyclodorippidae","","Deilocerus",,"decorus","(Rathbun 1933)",0,0,0,0,0
337350.00,2286.00,6286.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cyclodorippoidea","Cyclodorippidae","","Deilocerus",,"planus","(Rathbun 1900)",0,0,0,0,0
337750.00,2287.00,6291.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Calappoidea","Calappidae","","Platymera",,"gaudichaudii","H. Milne Edwards 1837",0,0,0,0,0
338050.00,2288.00,6296.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Leucosioidea","Leucosiidae","","Randallia",,"bulligera","Rathbun 1898",0,0,0,0,0
338100.00,2289.00,6297.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Leucosioidea","Leucosiidae","","Randallia",,"ornata","(Randall 1839)",0,0,0,0,0
338450.00,2290.00,6301.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","","Epialtoides",,"hiltoni","(Rathbun 1923)",0,0,0,0,0
338550.00,2291.00,6305.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","","Pugettia",,"dalli","Rathbun 1893",0,0,0,0,0
338600.00,2292.00,6306.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","","Pugettia",,"producta","(Randall 1839)",0,0,0,0,0
338650.00,2293.00,6310.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","","Pugettia",,"richii","Dana 1851",0,0,0,0,0
338700.00,2294.00,6312.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","","Pugettia",,"venetiae","Rathbun 1924",0,0,0,0,0
339150.00,2295.00,6317.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Inachidae","","Erileptus",,"spinosus","Rathbun 1893",0,0,0,0,0
339250.00,2296.00,6320.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Inachidae","","Podochela",,"hemphillii","(Lockington 1877)",0,0,0,0,0
339300.00,2297.00,6323.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Inachidae","","Podochela",,"lobifrons","Rathbun 1893",0,0,0,0,0
339450.00,2298.00,6326.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Inachidae","","Stenorhynchus",,"debilis","(Smith 1871)",0,0,0,0,0
339650.00,2299.00,6330.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Inachoididae","","Pyromaia",,"tuberculata","(Lockington 1877)",0,0,0,0,0
339850.00,2300.00,6338.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Oregoniidae","","Chionoecetes",,"tanneri","Rathbun 1893",1,1,0,0,0
340050.00,2301.00,6341.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae","Chorilia",,"longipes","Dana 1851",0,0,0,0,0
340150.00,2302.00,6344.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae","Loxorhynchus",,"crispatus","Stimpson 1857",0,0,0,0,0
340200.00,2303.00,6345.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae","Loxorhynchus",,"grandis","Stimpson 1857",0,0,0,0,0
340350.00,2304.00,6349.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae","Pelia",,"tumida","(Lockington 1877)",0,0,0,0,0
340450.00,2305.00,6353.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae","Scyra",,"acutifrons","Dana 1851",0,0,0,0,0
340750.00,2306.00,6357.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Parthenopoidea","Parthenopidae","","Heterocrypta",,"occidentalis","(Dana 1854)",0,0,0,0,0
341150.00,2307.00,6364.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Glebocarcinus",,"amphioetus","(Rathbun 1898)",1,0,0,1,0
341450.00,2308.00,6379.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Romaleon",,"antennarius","(Stimpson 1856)",1,0,0,1,0
341300.00,2309.00,6375.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Metacarcinus",,"anthonyi","(Rathbun 1897)",1,0,0,1,0
341500.00,2310.00,6382.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Romaleon",,"branneri","(Rathbun 1926)",1,0,0,1,0
341350.00,2311.00,6377.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Metacarcinus",,"gracilis","(Dana 1852)",1,0,0,1,0
341550.00,2312.00,6385.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Romaleon",,"jordani","(Rathbun 1900)",1,0,0,1,0
341200.00,2313.00,6369.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Glebocarcinus",,"oregonensis","(Dana 1852)",1,0,0,1,0
341050.00,2314.00,6362.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae","","Cancer",,"productus","Randall 1839",0,0,0,0,0
342050.00,2315.00,6389.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Portunoidea","Portunidae","","Portunus",,"xantusii","(Stimpson 1860)",0,0,0,0,0
342350.00,2316.00,6394.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Panopeidae","","Lophopanopeus",,"bellus","(Stimpson 1860)",0,0,0,0,0
342400.00,2317.00,6401.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Panopeidae","","Lophopanopeus",,"frontalis","(Rathbun 1893)",0,0,0,0,0
342450.00,2318.00,6404.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Panopeidae","","Lophopanopeus",,"leucomanus","(Lockington 1877)",0,0,0,0,0
342650.00,2319.00,6409.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Panopeidae","","Malacoplax",,"californiensis","(Lockington 1877)",0,0,0,0,0
343000.00,2320.00,6418.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pilumnoidea","Pilumnidae","","Pilumnus",,"spinohirsutus","(Lockington 1876)",0,0,0,0,0
342800.00,2321.00,6413.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Xanthidae","","Paraxanthias",,"taylori","(Stimpson 1861)",0,0,0,0,0
343350.00,2322.00,6422.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pseudozioidea","Pilumnoididae","","Pilumnoides",,"rotundus","Garth 1940",0,0,0,0,0
343625.00,2323.00,6425.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Fabia",,"concharum","(Rathbun 1893)",0,0,0,0,0
343650.00,2324.00,6427.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Fabia",,"subquadrata","Dana 1851",0,0,0,0,0
343850.00,2325.00,6429.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Opisthopus",,"transversus","Rathbun 1893",0,0,0,0,0
343950.00,2326.00,6430.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"barnharti","Rathbun 1918",0,0,0,0,0
344000.00,2327.00,6433.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"forficulimanus","Zmarzly 1992",0,0,0,0,0
344050.00,2328.00,6434.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"franciscana","Rathbun 1918",0,0,0,0,0
344100.00,2329.00,6435.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"hiatus","Rathbun 1918",0,0,0,0,0
344150.00,2330.00,6436.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"littoralis","Holmes 1894",1,0,0,1,0
344200.00,2331.00,6437.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"longipes","(Lockington 1876)",0,0,0,0,0
344250.00,2332.00,6439.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"minuscula","Zmarzly 1992",0,0,0,0,0
344300.00,2333.00,6440.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"occidentalis Cmplx",,1,0,0,0,0
344350.00,2334.00,6444.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"schmitti","Rathbun 1918",0,0,0,0,0
344400.00,2335.00,6446.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"tomentosa","Lockington 1876",0,0,0,0,0
344450.00,2336.00,6448.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnixa",,"tubicola","Holmes 1894",0,0,0,0,0
345050.00,2337.00,6450.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Pinnotheres",,"pugettensis","Holmes 1900",0,0,0,0,0
345150.00,2338.00,6451.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Scleroplax",,"granulata","Rathbun 1893",0,0,0,0,0
345450.00,2339.00,6456.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Palicoidea","Palicidae","","Palicus",,"cortezi","(Crane 1937)",0,0,0,0,0
345500.00,2340.00,6458.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Palicoidea","Palicidae","","Palicus",,"lucasii","Rathbun 1898",0,0,0,0,0
345850.00,2341.00,6462.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Grapsidae","","Hemigrapsus",,"nudus","(Dana 1851)",0,0,0,0,0
345900.00,2342.00,6466.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Grapsidae","","Hemigrapsus",,"oregonensis","(Dana 1851)",0,0,0,0,0
346050.00,2343.00,6469.00,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Grapsidae","","Pachygrapsus",,"crassipes","Randall 1839",0,0,0,0,0
